% god. mj. dan. sat. NE  NW
 2003  5 24 13 -0.7575 -6.1681
 2003  5 24 14 -2.9568 -8.1620
 2003  5 24 15 -6.0634 -9.9361
 2003  5 24 16 -5.3702 -9.3604
 2003  5 24 17 -2.2004 -6.0104
 2003  5 24 18 -1.4493 -3.1883
 2003  5 24 19  1.2506 -1.5930
 2003  5 24 20  3.1103 -1.9743
 2003  5 24 21  4.9513  0.6706
 2003  5 24 22  6.9040  0.5125
 2003  5 24 23  6.7157  3.4241
 2003  5 25  0  6.0442  5.3048
 2003  5 25  1  1.6211  4.1049
 2003  5 25  2  0.3738  4.3190
 2003  5 25  3 -0.7399  2.2554
 2003  5 25  4 -2.6098  1.5848
 2003  5 25  5 -3.1023  2.6822
 2003  5 25  6 -2.9517  2.9073
 2003  5 25  7 -2.5100  1.0933
 2003  5 25  8 -0.9530  1.3984
 2003  5 25  9 -0.4971  0.8415
 2003  5 25 10  2.6270 -1.0928
 2003  5 25 11  3.6161 -3.8689
 2003  5 25 12  3.1359 -6.5693
 2003  5 25 13  1.3557 -7.1591
 2003  5 25 14  1.5900 -6.1172
 2003  5 25 15 -0.1183 -6.7742
 2003  5 25 16 -0.0518 -4.5669
 2003  5 25 17  0.8203 -1.5194
 2003  5 25 18 -0.9923  1.7856
 2003  5 25 19  0.6384  2.8956
 2003  5 25 20  0.3221  4.8817
 2003  5 25 21  0.0022  4.7346
 2003  5 25 22  0.4656  2.6647
 2003  5 25 23 -2.0281  2.3101
 2003  5 26  0 -2.3054  2.3922
 2003  5 26  1 -6.8591 -5.1659
 2003  5 26  2 -5.4346 -4.3056
 2003  5 26  3 -6.8838 -7.6265
 2003  5 26  4 -6.2768 -8.4274
 2003  5 26  5 -3.8184 -10.2048
 2003  5 26  6 -4.8624 -8.9590
 2003  5 26  7 -0.7281 -8.3500
 2003  5 26  8  1.5036 -7.0501
 2003  5 26  9  1.3563 -8.2206
 2003  5 26 10  5.0826 -6.6016
 2003  5 26 11  5.1750 -7.6463
 2003  5 26 12  4.3216 -6.0865
 2003  5 26 13  3.0853 -4.6763
 2003  5 26 14 -1.3904 -4.9487
 2003  5 26 15 -2.6175 -5.6857
 2003  5 26 16 -3.7695 -5.8440
 2003  5 26 17 -5.3222 -5.3248
 2003  5 26 18 -7.0240 -3.8125
 2003  5 26 19 -7.1751 -2.8958
 2003  5 26 20 -1.6261  0.2985
 2003  5 26 21 -2.3156  2.1978
 2003  5 26 22 -1.9061  2.7526
 2003  5 26 23  0.3680  1.3317
 2003  5 27  0  1.4245 -1.6121
 2003  5 27  1  1.9390 -3.3883
 2003  5 27  2  3.3047 -2.4897
 2003  5 27  3  2.1692 -3.5188
 2003  5 27  4  1.5116 -2.7450
 2003  5 27  5  0.2371  0.9928
 2003  5 27  6 -0.9658  4.1655
 2003  5 27  7 -1.5871  5.3238
 2003  5 27  8 -2.4910  4.2285
 2003  5 27  9 -4.5063  3.7628
 2003  5 27 10 -3.6230  1.3464
 2003  5 27 11 -5.1632 -1.3712
 2003  5 27 12 -1.7779 -5.0318
 2003  5 27 13 -5.1922 -5.3330
 2003  5 27 14 -0.4920 -7.8551
 2003  5 27 15 -3.3787 -10.8458
 2003  5 27 16  3.6623 -12.2403
 2003  5 27 17  3.7799 -8.1766
 2003  5 27 18  2.1473  1.9140
 2003  5 27 19 -0.1269  4.3569
 2003  5 27 20 -1.5132  6.5169
 2003  5 27 21 -0.5419  9.1529
 2003  5 27 22 -2.8106  7.3881
 2003  5 27 23 -1.3433  4.5592
 2003  5 28  0 -1.4969  2.4204
 2003  5 28  1  0.1000  2.1970
 2003  5 28  2 -2.2651 -1.0928
 2003  5 28  3 -5.1289 -3.1840
 2003  5 28  4 -7.2332 -4.5176
 2003  5 28  5 -8.6158 -4.4853
 2003  5 28  6 -12.0122 -2.1369
 2003  5 28  7 -12.6028 -2.8928
 2003  5 28  8 -11.9965 -0.6588
 2003  5 28  9 -11.4651 -2.2258
 2003  5 28 10 -10.0458 -5.7329
 2003  5 28 11 -5.6964 -6.0870
 2003  5 28 12 -0.1905 -6.5453
 2003  5 28 13  0.6685 -7.6004
 2003  5 28 14  3.0163 -8.9068
 2003  5 28 15  2.0651 -8.8517
 2003  5 28 16  4.3098 -5.9364
 2003  5 28 17  3.1925 -3.9687
 2003  5 28 18  1.4627  0.8131
 2003  5 28 19 -3.0910  7.5936
 2003  5 28 20 -4.2685 11.9510
 2003  5 28 21 -6.8101 13.8324
 2003  5 28 22 -11.8495 13.2270
 2003  5 28 23 -16.7390 11.2187
 2003  5 29  0 -19.7977  6.0544
 2003  5 29  1 -16.2171 -2.7458
 2003  5 29  2 -12.7215 -12.7420
 2003  5 29  3 -9.1968 -19.0492
 2003  5 29  4 -6.7706 -20.0396
 2003  5 29  5  0.3768 -19.9503
 2003  5 29  6  0.3191 -11.3113
 2003  5 29  7 -0.6215 -9.0514
 2003  5 29  8  0.0760 -2.5233
 2003  5 29  9  0.0824  2.7525
 2003  5 29 10 -1.5037  4.0000
 2003  5 29 11  2.9284  6.7585
 2003  5 29 12 -1.0395  8.1633
 2003  5 29 13 -5.5055  9.0370
 2003  5 29 14 -9.1513  5.2491
 2003  5 29 15 -10.4157 -0.9702
 2003  5 29 16 -14.2700 -3.7837
 2003  5 29 17 -11.8627 -9.5601
 2003  5 29 18 -8.7117 -9.9145
 2003  5 29 19 -6.7012 -6.0924
 2003  5 29 20 -3.7153 -0.0530
 2003  5 29 21 -4.1770 -0.1450
 2003  5 29 22 -4.9669 -1.6128
 2003  5 29 23 -0.2788 -4.4395
