% god. mj. dan. sat. NE  NW
 2003  5 24 12  0.5865 -10.7997
 2003  5 24 13 -1.5563 -12.9487
 2003  5 24 14 -4.4514 -12.5521
 2003  5 24 15 -10.6871 -14.8477
 2003  5 24 16 -10.8832 -15.3966
 2003  5 24 17 -7.7421 -11.1986
 2003  5 24 18 -3.3847 -8.5256
 2003  5 24 19 -0.7394 -5.0406
 2003  5 24 20  3.0743 -5.1928
 2003  5 24 21  8.4101 -2.9055
 2003  5 24 22  9.8493  0.7700
 2003  5 24 23 10.0862  5.4458
 2003  5 25  0  5.8091  6.5869
 2003  5 25  1  0.2034  7.2730
 2003  5 25  2 -4.5801  6.0654
 2003  5 25  3 -4.4533  2.5771
 2003  5 25  4 -7.5033  2.2873
 2003  5 25  5 -9.3184  5.1139
 2003  5 25  6 -11.2206  2.4588
 2003  5 25  7 -11.7490 -0.0191
 2003  5 25  8 -9.0807 -2.0731
 2003  5 25  9 -6.5364 -8.6514
 2003  5 25 10 -4.5130 -11.5377
 2003  5 25 11  1.0373 -15.9966
 2003  5 25 12  2.8154 -16.6249
 2003  5 25 13  0.0160 -17.5560
 2003  5 25 14  1.6553 -15.7991
 2003  5 25 15  1.1994 -15.3671
 2003  5 25 16  1.9306 -9.9287
 2003  5 25 17  2.0156 -3.2195
 2003  5 25 18 -1.8193  4.2595
 2003  5 25 19 -3.4232  7.5374
 2003  5 25 20 -5.4392  9.8862
 2003  5 25 21 -6.4908 12.2088
 2003  5 25 22 -5.8708 10.7081
 2003  5 25 23 -9.2882  6.7773
 2003  5 26  0 -8.9842  4.7704
 2003  5 26  1 -12.8261 -4.6144
 2003  5 26  2 -11.5758 -8.9193
 2003  5 26  3 -10.6844 -10.7829
 2003  5 26  4 -7.6145 -13.9378
 2003  5 26  5 -3.9385 -12.0604
 2003  5 26  6 -5.9005 -9.7190
 2003  5 26  7 -1.4787 -8.3346
 2003  5 26  8  0.5301 -3.9117
 2003  5 26  9  2.6340 -4.6565
 2003  5 26 10  3.0501 -5.1387
 2003  5 26 11  3.8356 -5.9230
 2003  5 26 12  1.4807 -3.5594
 2003  5 26 13 -0.7198 -2.1860
 2003  5 26 14 -5.4386 -4.0989
 2003  5 26 15 -7.9764 -5.5463
 2003  5 26 16 -9.5892 -8.2179
 2003  5 26 17 -11.9240 -8.2596
 2003  5 26 18 -12.0420 -5.6172
 2003  5 26 19 -13.7542 -2.6473
 2003  5 26 20 -11.6177 -0.8655
 2003  5 26 21 -7.7855  1.4358
 2003  5 26 22 -5.3185  2.4777
 2003  5 26 23 -2.8479 -0.5831
 2003  5 27  0 -0.7545 -4.2191
 2003  5 27  1  1.4791 -7.9217
 2003  5 27  2  2.0467 -8.6922
 2003  5 27  3  3.3994 -7.2941
 2003  5 27  4  1.6930 -2.8840
 2003  5 27  5 -2.8562  3.6311
 2003  5 27  6 -8.4655  9.2509
 2003  5 27  7 -10.9336  9.2942
 2003  5 27  8 -12.2257  3.8326
 2003  5 27  9 -15.2282  2.9199
 2003  5 27 10 -14.3909 -5.0145
 2003  5 27 11 -12.0109 -11.1746
 2003  5 27 12 -7.2949 -15.6349
 2003  5 27 13 -6.5135 -17.6261
 2003  5 27 14 -1.8916 -23.4889
 2003  5 27 15  2.5655 -22.4987
 2003  5 27 16  6.1869 -17.2467
 2003  5 27 17  7.9643 -8.8896
 2003  5 27 18  4.4182  1.0420
 2003  5 27 19  0.4489  5.6071
 2003  5 27 20  1.0266  6.8372
 2003  5 27 21 -3.0751  7.0644
 2003  5 27 22 -4.7125  7.1872
 2003  5 27 23 -4.2505  2.3714
 2003  5 28  0 -1.7724 -2.9708
 2003  5 28  1 -2.2999 -8.5583
 2003  5 28  2 -2.5653 -14.1790
 2003  5 28  3 -5.6883 -19.3961
 2003  5 28  4 -4.8547 -21.5970
 2003  5 28  5 -2.9484 -19.2490
 2003  5 28  6 -7.0587 -15.9627
 2003  5 28  7 -6.0650 -17.3366
 2003  5 28  8 -2.8962 -14.7346
 2003  5 28  9 -5.5395 -13.6068
 2003  5 28 10 -6.2992 -15.1381
 2003  5 28 11 -4.5649 -17.5985
 2003  5 28 12  1.3790 -13.4005
 2003  5 28 13  0.9624 -13.0705
 2003  5 28 14  0.2606 -16.6687
 2003  5 28 15  0.2830 -17.0033
 2003  5 28 16  1.3309 -15.8958
 2003  5 28 17  0.2827 -12.2864
 2003  5 28 18 -1.4488 -8.9366
 2003  5 28 19 -4.1965 -3.7470
 2003  5 28 20 -4.8983  0.4226
 2003  5 28 21 -5.7111  7.0183
 2003  5 28 22 -7.3281 10.8717
 2003  5 28 23 -11.2512 10.4399
 2003  5 29  0 -13.9703  2.4448
 2003  5 29  1 -13.8342 -8.2077
 2003  5 29  2 -9.9734 -25.3624
 2003  5 29  3 -4.8521 -34.8356
 2003  5 29  4  0.9864 -38.8496
 2003  5 29  5  4.2709 -31.4833
 2003  5 29  6  4.2510 -18.1218
 2003  5 29  7  1.6755 -11.0656
 2003  5 29  8  4.8999 -4.8668
 2003  5 29  9 -0.8826 -2.5877
 2003  5 29 10 -0.4017 -3.6937
 2003  5 29 11  2.7128  3.3607
 2003  5 29 12 -2.1414  8.5842
 2003  5 29 13 -8.1661  7.9160
 2003  5 29 14 -12.7325 -1.8140
 2003  5 29 15 -14.8028 -7.3133
 2003  5 29 16 -13.8221 -12.8273
 2003  5 29 17 -11.4951 -19.6666
 2003  5 29 18 -6.8232 -18.4107
 2003  5 29 19 -8.7995 -12.1122
 2003  5 29 20 -5.6732 -4.6102
 2003  5 29 21 -6.1045 -3.0987
 2003  5 29 22 -4.9714 -2.4120
 2003  5 29 23  1.4216 -7.5226
