% god. mj. dan. sat. NE  NW
 2003  5 24 13 -1.2584 -10.5303
 2003  5 24 14 -5.4835 -10.3207
 2003  5 24 15 -11.9616 -14.8320
 2003  5 24 16 -11.2337 -15.7332
 2003  5 24 17 -7.6695 -12.6550
 2003  5 24 18 -2.0126 -10.1920
 2003  5 24 19 -1.8498 -6.8225
 2003  5 24 20  2.9086 -6.3785
 2003  5 24 21  7.7798 -2.4751
 2003  5 24 22  9.7327 -1.5023
 2003  5 24 23  9.9144  4.0733
 2003  5 25  0  4.7477  6.3094
 2003  5 25  1  2.3065  5.9295
 2003  5 25  2 -1.5328  3.7729
 2003  5 25  3 -1.3833  1.7797
 2003  5 25  4 -3.4815  3.3771
 2003  5 25  5 -8.8595  6.0005
 2003  5 25  6 -11.9866  3.5874
 2003  5 25  7 -12.2465  0.0017
 2003  5 25  8 -10.1597 -2.8764
 2003  5 25  9 -6.3761 -6.5150
 2003  5 25 10 -2.8455 -10.5819
 2003  5 25 11 -0.0163 -14.5440
 2003  5 25 12  1.0662 -16.1833
 2003  5 25 13  0.2870 -18.0459
 2003  5 25 14  2.6990 -17.5218
 2003  5 25 15  4.2445 -16.2368
 2003  5 25 16  2.2165 -10.4308
 2003  5 25 17  3.6351 -1.7961
 2003  5 25 18 -0.8438  4.3701
 2003  5 25 19 -2.9974  9.4619
 2003  5 25 20 -4.2768 12.8842
 2003  5 25 21 -6.1841 13.7960
 2003  5 25 22 -7.3637 12.4981
 2003  5 25 23 -9.4601  7.5513
 2003  5 26  0 -9.4530  5.0388
 2003  5 26  1 -13.3626 -4.2305
 2003  5 26  2 -12.3788 -9.2305
 2003  5 26  3 -11.8697 -12.4404
 2003  5 26  4 -9.1947 -14.8101
 2003  5 26  5 -4.0648 -13.3901
 2003  5 26  6 -2.2130 -10.1823
 2003  5 26  7  1.3967 -7.7241
 2003  5 26  8  3.9025 -5.1834
 2003  5 26  9  5.1280 -4.5214
 2003  5 26 10  4.6314 -4.9450
 2003  5 26 11  5.0815 -4.9047
 2003  5 26 12  2.8353 -3.5043
 2003  5 26 13 -0.9804 -2.1231
 2003  5 26 14 -5.4817 -3.1123
 2003  5 26 15 -8.7538 -5.9316
 2003  5 26 16 -10.8493 -6.8867
 2003  5 26 17 -12.3022 -9.9441
 2003  5 26 18 -11.0186 -7.2128
 2003  5 26 19 -12.3336 -4.1369
 2003  5 26 20 -11.2329 -0.8864
 2003  5 26 21 -7.9414  1.2481
 2003  5 26 22 -4.4437  0.5451
 2003  5 26 23 -1.2342 -1.2343
 2003  5 27  0  2.5413 -5.6846
 2003  5 27  1  3.9021 -8.6686
 2003  5 27  2  4.5141 -5.3983
 2003  5 27  3  3.5630 -4.9125
 2003  5 27  4  1.3702 -0.5501
 2003  5 27  5 -4.7436  3.6736
 2003  5 27  6 -9.9347  9.9717
 2003  5 27  7 -12.4168  8.5554
 2003  5 27  8 -13.5099  5.3066
 2003  5 27  9 -15.1955 -0.4311
 2003  5 27 10 -14.3316 -6.6981
 2003  5 27 11 -12.4600 -11.0804
 2003  5 27 12 -8.5820 -16.6518
 2003  5 27 13 -4.7212 -21.0623
 2003  5 27 14  0.5424 -25.7624
 2003  5 27 15  4.8459 -23.9418
 2003  5 27 16  7.4486 -20.2884
 2003  5 27 17  8.6370 -11.2941
 2003  5 27 18  5.6686 -3.3332
 2003  5 27 19  5.0238  1.2735
 2003  5 27 20  5.1117  3.8718
 2003  5 27 21  0.7954  5.9444
 2003  5 27 22 -4.3064  6.5306
 2003  5 27 23 -9.3169  2.9080
 2003  5 28  0 -9.1468 -2.9593
 2003  5 28  1 -4.5777 -8.9000
 2003  5 28  2 -1.6966 -17.1272
 2003  5 28  3 -3.6091 -18.7108
 2003  5 28  4 -3.1925 -19.7386
 2003  5 28  5 -2.7795 -19.4546
 2003  5 28  6 -2.6312 -17.0766
 2003  5 28  7 -0.7253 -17.3218
 2003  5 28  8  2.7908 -14.9534
 2003  5 28  9  3.7984 -13.2947
 2003  5 28 10  1.5491 -10.8601
 2003  5 28 11  0.1247 -12.9946
 2003  5 28 12  1.8728 -8.2243
 2003  5 28 13 -1.0832 -9.3731
 2003  5 28 14 -1.8543 -12.4234
 2003  5 28 15 -3.2810 -13.6810
 2003  5 28 16 -2.8688 -14.8510
 2003  5 28 17 -3.4385 -13.4234
 2003  5 28 18 -3.3592 -10.4288
 2003  5 28 19 -4.8243 -7.4314
 2003  5 28 20 -5.2855 -5.2855
 2003  5 28 21 -3.4924 -0.2314
 2003  5 28 22 -2.5982  3.7326
 2003  5 28 23 -3.1337  2.5616
 2003  5 29  0 -4.2765  0.6337
 2003  5 29  1 -2.9892 -6.0987
 2003  5 29  2 -5.5373 -19.9009
 2003  5 29  3 -2.9719 -26.8402
 2003  5 29  4  1.3545 -28.9550
 2003  5 29  5  1.2341 -23.2152
 2003  5 29  6 -3.4212 -15.7691
 2003  5 29  7 -4.0364 -12.6321
 2003  5 29  8 -3.1624 -7.8571
 2003  5 29  9 -0.9408 -7.9029
 2003  5 29 10  1.6026 -5.3655
 2003  5 29 11  1.5074 -2.0025
 2003  5 29 12 -2.2302 -2.0005
 2003  5 29 13 -5.5541 -1.9803
 2003  5 29 14 -7.8501 -8.6646
 2003  5 29 15 -6.5274 -14.0952
 2003  5 29 16 -7.7587 -15.5733
 2003  5 29 17 -6.0269 -20.7254
 2003  5 29 18 -8.3671 -18.5743
 2003  5 29 19 -10.3608 -15.0614
 2003  5 29 20 -7.9449 -6.6497
 2003  5 29 21 -6.5122 -4.4373
 2003  5 29 22 -4.1285 -2.4782
 2003  5 29 23 -0.7463 -2.8727
