% god. mj. dan. sat. NE  NW
 2003  5 24 14 -10.5434 -16.1619
 2003  5 24 15 -7.6996 -18.7570
 2003  5 24 16 -4.5181 -17.7070
 2003  5 24 17  0.8171 -12.8538
 2003  5 24 18  3.4798 -3.2814
 2003  5 24 19  4.5604 -5.4817
 2003  5 24 20  7.4557 -1.3651
 2003  5 24 21  8.2891 -3.5411
 2003  5 24 22 10.0163 -2.2788
 2003  5 24 23  8.7869 -0.0341
 2003  5 25  0  7.0898  2.4078
 2003  5 25  1  4.4454  4.7280
 2003  5 25  2 -2.0416  5.0109
 2003  5 25  3 -1.5260  4.8723
 2003  5 25  4 -4.7836  2.1151
 2003  5 25  5 -9.0073 -0.9573
 2003  5 25  6 -7.4521 -5.1901
 2003  5 25  7 -5.8414 -5.3857
 2003  5 25  8 -3.8142 -7.9137
 2003  5 25  9 -6.5412 -8.2023
 2003  5 25 10 -4.2087 -12.0327
 2003  5 25 11 -0.8010 -16.9748
 2003  5 25 12  1.7886 -19.9312
 2003  5 25 13  1.8335 -20.8653
 2003  5 25 14  2.8491 -17.8779
 2003  5 25 15 -0.9684 -15.1375
 2003  5 25 16 -1.0636 -9.6607
 2003  5 25 17 -1.4013 -2.1929
 2003  5 25 18 -1.5597  6.8355
 2003  5 25 19 -5.6915  9.0615
 2003  5 25 20 -6.7273 12.7019
 2003  5 25 21 -9.7399 13.6578
 2003  5 25 22 -10.9442 11.2265
 2003  5 25 23 -13.3407  8.7468
 2003  5 26  0 -11.3977  2.1731
 2003  5 26  1 -14.0591 -4.7690
 2003  5 26  2 -13.2105 -9.6758
 2003  5 26  3 -10.7847 -9.8023
 2003  5 26  4 -11.7777 -11.2829
 2003  5 26  5 -10.3986 -13.1970
 2003  5 26  6 -4.3230 -11.2669
 2003  5 26  7 -0.3542 -7.2000
 2003  5 26  8  0.9540 -4.6247
 2003  5 26  9  2.5389 -2.3301
 2003  5 26 10  2.8202 -4.2671
 2003  5 26 11  0.7094 -4.1218
 2003  5 26 12 -0.5332 -3.7706
 2003  5 26 13 -2.9100 -2.7017
 2003  5 26 14 -6.7087 -5.4405
 2003  5 26 15 -8.8504 -9.4188
 2003  5 26 16 -12.4345 -8.5410
 2003  5 26 17 -14.8630 -9.7490
 2003  5 26 18 -13.5154 -8.3866
 2003  5 26 19 -11.8103 -5.5558
 2003  5 26 20 -10.0944 -3.4811
 2003  5 26 21 -6.8804  0.5166
 2003  5 26 22 -0.9237  0.0221
 2003  5 26 23  1.8691 -3.5517
 2003  5 27  0  4.8640 -5.0752
 2003  5 27  1  5.3850 -5.0294
 2003  5 27  2  4.1979 -4.9738
 2003  5 27  3 -1.5926 -4.9323
 2003  5 27  4 -3.2992 -5.7874
 2003  5 27  5 -6.2667 -4.1186
 2003  5 27  6 -11.3894  2.0532
 2003  5 27  7 -12.0624 -2.0961
 2003  5 27  8 -12.8701 -2.1561
 2003  5 27  9 -11.4555 -5.4760
 2003  5 27 10 -11.0542 -8.5013
 2003  5 27 11 -10.0617 -11.5657
 2003  5 27 12 -6.8500 -15.9676
 2003  5 27 13 -4.5728 -18.5951
 2003  5 27 14  0.7530 -21.0609
 2003  5 27 15  1.1402 -23.4244
 2003  5 27 16  3.2781 -22.6758
 2003  5 27 17  5.6104 -18.5694
 2003  5 27 18  6.8731 -11.7479
 2003  5 27 19  5.9239 -5.7459
 2003  5 27 20  5.7215  1.0623
 2003  5 27 21  2.7721  7.0034
 2003  5 27 22  0.2115  7.3457
 2003  5 27 23 -4.9720  2.3331
 2003  5 28  0 -4.9202 -3.2051
 2003  5 28  1 -2.4467 -7.9548
 2003  5 28  2 -2.8046 -10.3455
 2003  5 28  3 -3.6776 -15.1896
 2003  5 28  4 -3.9597 -18.8813
 2003  5 28  5 -2.3134 -21.1156
 2003  5 28  6 -1.5845 -18.0873
 2003  5 28  7  0.4398 -16.3287
 2003  5 28  8  2.7059 -13.8382
 2003  5 28  9  5.6369 -10.7654
 2003  5 28 10  8.6916 -7.6715
 2003  5 28 11  6.0203 -3.4069
 2003  5 28 12  3.4587 -7.3909
 2003  5 28 13 -0.6517 -9.6769
 2003  5 28 14 -1.1876 -12.8677
 2003  5 28 15 -0.5615 -13.8065
 2003  5 28 16 -1.6918 -13.6142
 2003  5 28 17 -3.8536 -13.7381
 2003  5 28 18 -1.9748 -10.8065
 2003  5 28 19 -2.5810 -5.5398
 2003  5 28 20 -2.0402 -2.3613
 2003  5 28 21 -1.8799 -1.5888
 2003  5 28 22 -1.3882  0.9767
 2003  5 28 23  2.4434  1.3145
 2003  5 29  0  5.1638 -0.2512
 2003  5 29  1  7.4927 -4.7734
 2003  5 29  2  5.0697 -8.7087
 2003  5 29  3  0.9210 -15.5001
 2003  5 29  4 -1.2289 -18.3722
 2003  5 29  5 -2.5797 -20.0798
 2003  5 29  6 -2.2122 -21.3041
 2003  5 29  7 -4.1013 -18.4592
 2003  5 29  8 -1.8298 -12.6956
 2003  5 29  9 -1.2146 -10.9896
 2003  5 29 10  3.0390 -6.4688
 2003  5 29 11  4.0640 -6.7828
 2003  5 29 12  2.6341 -4.4438
 2003  5 29 13  0.2070 -6.1444
 2003  5 29 14 -2.7649 -9.4589
 2003  5 29 15 -6.5717 -13.2213
 2003  5 29 16 -7.7902 -15.5321
 2003  5 29 17 -7.7751 -18.3933
 2003  5 29 18 -8.2269 -15.3325
 2003  5 29 19 -8.4128 -12.3012
 2003  5 29 20 -5.9338 -5.7637
 2003  5 29 21 -5.0907 -1.7796
 2003  5 29 22 -2.3966 -0.2142
 2003  5 29 23 -0.0212 -1.3936
